ID,Title,Difficulty,Leetcode Question Link,Tags
1269,Number of Ways to Stay in the Same Place After Some Steps,Hard, https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps, "Dynamic Programming"
568,Maximum Vacation Days,Hard, https://leetcode.com/problems/maximum-vacation-days, "Dynamic Programming, Depth-First Search"
934,Shortest Bridge,Medium, https://leetcode.com/problems/shortest-bridge, "Array, Depth-First Search, Breadth-First Search, Matrix"
408,Valid Word Abbreviation,Easy, https://leetcode.com/problems/valid-word-abbreviation, "Two Pointers, String"
400,Nth Digit,Medium, https://leetcode.com/problems/nth-digit, "Math, Binary Search"
936,Stamping The Sequence,Hard, https://leetcode.com/problems/stamping-the-sequence, "String, Greedy"
1424,Diagonal Traverse II,Medium, https://leetcode.com/problems/diagonal-traverse-ii, "Array, Sorting"
676,Implement Magic Dictionary,Medium, https://leetcode.com/problems/implement-magic-dictionary, "Hash Table, String, Design, Trie"
730,Count Different Palindromic Subsequences,Hard, https://leetcode.com/problems/count-different-palindromic-subsequences, "Dynamic Programming"
1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,Hard, https://leetcode.com/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows, "Array, Binary Search, Heap (Priority Queue), Matrix"
405,Convert a Number to Hexadecimal,Easy, https://leetcode.com/problems/convert-a-number-to-hexadecimal, "Math, Bit Manipulation"
1053,Previous Permutation With One Swap,Medium, https://leetcode.com/problems/previous-permutation-with-one-swap, "Array, Greedy"
1077,Project Employees III,Medium, https://leetcode.com/problems/project-employees-iii, "SQL"
1132,Reported Posts II,Medium, https://leetcode.com/problems/reported-posts-ii, "SQL"
788,Rotated Digits,Easy, https://leetcode.com/problems/rotated-digits, "Math, Dynamic Programming"
1113,Reported Posts,Easy, https://leetcode.com/problems/reported-posts, "SQL"
550,Game Play Analysis IV,Medium, https://leetcode.com/problems/game-play-analysis-iv, "SQL"
1055,Shortest Way to Form String,Medium, https://leetcode.com/problems/shortest-way-to-form-string, "String, Greedy, Two Pointers"
778,Swim in Rising Water,Hard, https://leetcode.com/problems/swim-in-rising-water, "Binary Search, Heap (Priority Queue)"
491,Increasing Subsequences,Medium, https://leetcode.com/problems/increasing-subsequences, "Array, Hash Table, Backtracking, Bit Manipulation"
597,Friend Requests I: Overall Acceptance Rate,Easy, https://leetcode.com/problems/friend-requests-i-overall-acceptance-rate, "SQL"
593,Valid Square,Medium, https://leetcode.com/problems/valid-square, "Math, Geometry"
1498,Number of Subsequences That Satisfy the Given Sum Condition,Medium, https://leetcode.com/problems/number-of-subsequences-that-satisfy-the-given-sum-condition, "Array, Two Pointers, Sorting, Binary Search"
887,Super Egg Drop,Hard, https://leetcode.com/problems/super-egg-drop, "Dynamic Programming, Math, Binary Search"
1287,Element Appearing More Than 25% In Sorted Array,Easy, https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array, "Array"
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,Medium, https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree, "Tree, Depth-First Search, Breadth-First Search, Binary Tree"
1528,Shuffle String,Easy, https://leetcode.com/problems/shuffle-string, "Array, String"
477,Total Hamming Distance,Medium, https://leetcode.com/problems/total-hamming-distance, "Array, Math, Bit Manipulation"
248,Strobogrammatic Number III,Hard, https://leetcode.com/problems/strobogrammatic-number-iii, "Math, Recursion"
691,Stickers to Spell Word,Hard, https://leetcode.com/problems/stickers-to-spell-word, "Dynamic Programming, Backtracking, Bit Manipulation"
308,Range Sum Query 2D - Mutable,Hard, https://leetcode.com/problems/range-sum-query-2d-mutable, "Array, Design, Binary Indexed Tree, Segment Tree"
641,Design Circular Deque,Medium, https://leetcode.com/problems/design-circular-deque, "Array, Linked List, Design, Queue"
602,Friend Requests II: Who Has the Most Friends,Medium, https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends, "SQL"
478,Generate Random Point in a Circle,Medium, https://leetcode.com/problems/generate-random-point-in-a-circle, "Math, Geometry, Randomized"
360,Sort Transformed Array,Medium, https://leetcode.com/problems/sort-transformed-array, "Array, Two Pointers, Sorting"
848,Shifting Letters,Medium, https://leetcode.com/problems/shifting-letters, "String"
655,Print Binary Tree,Medium, https://leetcode.com/problems/print-binary-tree, "Tree, Depth-First Search, Binary Tree"
1003,Check If Word Is Valid After Substitutions,Medium, https://leetcode.com/problems/check-if-word-is-valid-after-substitutions, "String, Stack"
639,Decode Ways II,Hard, https://leetcode.com/problems/decode-ways-ii, "String, Dynamic Programming"
363,Max Sum of Rectangle No Larger Than K,Hard, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k, "Array, Binary Search, Dynamic Programming, Queue"
1142,User Activity for the Past 30 Days II,Easy, https://leetcode.com/problems/user-activity-for-the-past-30-days-ii, "SQL"
832,Flipping an Image,Easy, https://leetcode.com/problems/flipping-an-image, "Array, Matrix, Two Pointers"
1264,Page Recommendations,Medium, https://leetcode.com/problems/page-recommendations, "SQL"
750,Number Of Corner Rectangles,Medium, https://leetcode.com/problems/number-of-corner-rectangles, "Array, Dynamic Programming, Math"
578,Get Highest Answer Rate Question,Medium, https://leetcode.com/problems/get-highest-answer-rate-question, "SQL"
1043,Partition Array for Maximum Sum,Medium, https://leetcode.com/problems/partition-array-for-maximum-sum, "Array, Dynamic Programming"
265,Paint House II,Hard, https://leetcode.com/problems/paint-house-ii, "Array, Dynamic Programming"
1141,User Activity for the Past 30 Days I,Easy, https://leetcode.com/problems/user-activity-for-the-past-30-days-i, "SQL"
1241,Number of Comments per Post,Easy, https://leetcode.com/problems/number-of-comments-per-post, "SQL"
1445,Apples & Oranges,Medium, https://leetcode.com/problems/apples-oranges, "SQL"
275,H-Index II,Medium, https://leetcode.com/problems/h-index-ii, "Array, Binary Search"
745,Prefix and Suffix Search,Hard, https://leetcode.com/problems/prefix-and-suffix-search, "Trie, Design, String"
764,Largest Plus Sign,Medium, https://leetcode.com/problems/largest-plus-sign, "Array, Dynamic Programming"
893,Groups of Special-Equivalent Strings,Easy, https://leetcode.com/problems/groups-of-special-equivalent-strings, "Hash Table, String"
989,Add to Array-Form of Integer,Easy, https://leetcode.com/problems/add-to-array-form-of-integer, "Array, Math"
998,Maximum Binary Tree II,Medium, https://leetcode.com/problems/maximum-binary-tree-ii, "Tree, Depth-First Search, Binary Tree"
1033,Moving Stones Until Consecutive,Easy, https://leetcode.com/problems/moving-stones-until-consecutive, "Math, Brainteaser"
1040,Moving Stones Until Consecutive II,Medium, https://leetcode.com/problems/moving-stones-until-consecutive-ii, "Math, Two Pointers, Brainteaser"
1075,Project Employees I,Easy, https://leetcode.com/problems/project-employees-i, "SQL"
1076,Project Employees II,Easy, https://leetcode.com/problems/project-employees-ii, "SQL"
1361,Validate Binary Tree Nodes,Medium, https://leetcode.com/problems/validate-binary-tree-nodes, "Tree, Depth-First Search, Breadth-First Search, Union Find, Binary Tree"
1211,Queries Quality and Percentage,Easy, https://leetcode.com/problems/queries-quality-and-percentage, "SQL"
1225,Report Contiguous Dates,Hard, https://leetcode.com/problems/report-contiguous-dates, "SQL"
1322,Ads Performance,Easy, https://leetcode.com/problems/ads-performance, "SQL"
1357,Apply Discount Every n Orders,Medium, https://leetcode.com/problems/apply-discount-every-n-orders, "Hash Table, Design"
1398,Customers Who Bought Products A and B but Not C,Medium, https://leetcode.com/problems/customers-who-bought-products-a-and-b-but-not-c, "SQL"
1443,Minimum Time to Collect All Apples in a Tree,Medium, https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree, "Tree, Depth-First Search"
1460,Make Two Arrays Equal by Reversing Sub-arrays,Easy, https://leetcode.com/problems/make-two-arrays-equal-by-reversing-sub-arrays, "Array, Hash Table, Sorting"
1453,Maximum Number of Darts Inside of a Circular Dartboard,Hard, https://leetcode.com/problems/maximum-number-of-darts-inside-of-a-circular-dartboard, "Geometry, Math"
1522,Diameter of N-Ary Tree,Medium, https://leetcode.com/problems/diameter-of-n-ary-tree, "Tree, Depth-First Search, Recursion"
888,Fair Candy Swap,Easy, https://leetcode.com/problems/fair-candy-swap, "Array, Hash Table, Math"
967,Numbers With Same Consecutive Differences,Medium, https://leetcode.com/problems/numbers-with-same-consecutive-differences, "Backtracking, Breadth-First Search"
982,Triples with Bitwise AND Equal To Zero,Hard, https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero, "Array, Math, Bit Manipulation"
1423,Maximum Points You Can Obtain from Cards,Medium, https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards, "Array, Sliding Window, Prefix Sum"
828,Count Unique Characters of All Substrings of a Given String,Hard, https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string, "Hash Table, String, Dynamic Programming"
810,Chalkboard XOR Game,Hard, https://leetcode.com/problems/chalkboard-xor-game, "Math, Dynamic Programming, Bit Manipulation"
623,Add One Row to Tree,Medium, https://leetcode.com/problems/add-one-row-to-tree, "Tree, Breadth-First Search, Depth-First Search"
441,Arranging Coins,Easy, https://leetcode.com/problems/arranging-coins, "Math, Binary Search"
1163,Last Substring in Lexicographical Order,Hard, https://leetcode.com/problems/last-substring-in-lexicographical-order, "String, Two Pointers"
524,Longest Word in Dictionary through Deleting,Medium, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting, "Two Pointers, String, Sorting"
592,Fraction Addition and Subtraction,Medium, https://leetcode.com/problems/fraction-addition-and-subtraction, "Math, Simulation"
1109,Corporate Flight Bookings,Medium, https://leetcode.com/problems/corporate-flight-bookings, "Array, Prefix Sum"
1116,Print Zero Even Odd,Medium, https://leetcode.com/problems/print-zero-even-odd, "Concurrency"
1427,Perform String Shifts,Easy, https://leetcode.com/problems/perform-string-shifts, "String"
1088,Confusing Number II,Hard, https://leetcode.com/problems/confusing-number-ii, "Math, Backtracking"
809,Expressive Words,Medium, https://leetcode.com/problems/expressive-words, "Two Pointers, String"
659,Split Array into Consecutive Subsequences,Medium, https://leetcode.com/problems/split-array-into-consecutive-subsequences, "Heap (Priority Queue), Greedy, Hash Table"
1170,Compare Strings by Frequency of the Smallest Character,Easy, https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character, "Array, String, Binary Search"
946,Validate Stack Sequences,Medium, https://leetcode.com/problems/validate-stack-sequences, "Stack, Greedy, Two Pointers"
552,Student Attendance Record II,Hard, https://leetcode.com/problems/student-attendance-record-ii, "Dynamic Programming"
1231,Divide Chocolate,Hard, https://leetcode.com/problems/divide-chocolate, "Array, Binary Search"
835,Image Overlap,Medium, https://leetcode.com/problems/image-overlap, "Array, Matrix"
833,Find And Replace in String,Medium, https://leetcode.com/problems/find-and-replace-in-string, "Array, String"
562,Longest Line of Consecutive One in Matrix,Medium, https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix, "Array, Dynamic Programming, Matrix"
1240,Tiling a Rectangle with the Fewest Squares,Hard, https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares, "Dynamic Programming, Backtracking"
1320,Minimum Distance to Type a Word Using Two Fingers,Hard, https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers, "String, Dynamic Programming"
753,Cracking the Safe,Hard, https://leetcode.com/problems/cracking-the-safe, "Depth-First Search, Graph, Eulerian Path"
444,Sequence Reconstruction,Medium, https://leetcode.com/problems/sequence-reconstruction, "Graph, Topological Sort"
482,License Key Formatting,Easy, https://leetcode.com/problems/license-key-formatting, "String"
774,Minimize Max Distance to Gas Station,Hard, https://leetcode.com/problems/minimize-max-distance-to-gas-station, "Binary Search, Greedy"
1368,Minimum Cost to Make at Least One Valid Path in a Grid,Hard, https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid, "Array, Breadth-First Search, Dynamic Programming, Heap (Priority Queue)"
1168,Optimize Water Distribution in a Village,Hard, https://leetcode.com/problems/optimize-water-distribution-in-a-village, "Graph, Minimum Spanning Tree, Union Find"
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,Medium, https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum, "Array, Sliding Window, Dynamic Programming"
1376,Time Needed to Inform All Employees,Medium, https://leetcode.com/problems/time-needed-to-inform-all-employees, "Tree, Depth-First Search, Breadth-First Search"
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,Medium, https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold, "Array, Binary Search, Matrix, Prefix Sum"
914,X of a Kind in a Deck of Cards,Easy, https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards, "Array, Math"
1136,Parallel Courses,Hard, https://leetcode.com/problems/parallel-courses, "Graph, Topological Sort"
818,Race Car,Hard, https://leetcode.com/problems/race-car, "Dynamic Programming, Breadth-First Search"
471,Encode String with Shortest Length,Hard, https://leetcode.com/problems/encode-string-with-shortest-length, "String, Dynamic Programming"
1087,Brace Expansion,Medium, https://leetcode.com/problems/brace-expansion, "String, Backtracking"
1463,Cherry Pickup II,Hard, https://leetcode.com/problems/cherry-pickup-ii, "Array, Dynamic Programming"
1345,Jump Game IV,Hard, https://leetcode.com/problems/jump-game-iv, "Array, Breadth-First Search"
1125,Smallest Sufficient Team,Hard, https://leetcode.com/problems/smallest-sufficient-team, "Bit Manipulation, Dynamic Programming"
803,Bricks Falling When Hit,Hard, https://leetcode.com/problems/bricks-falling-when-hit, "Union Find, Graph"
850,Rectangle Area II,Hard, https://leetcode.com/problems/rectangle-area-ii, "Geometry, Segment Tree, Line Sweep"
1277,Count Square Submatrices with All Ones,Medium, https://leetcode.com/problems/count-square-submatrices-with-all-ones, "Array, Dynamic Programming"
1406,Stone Game III,Hard,https://leetcode.com/problems/stone-game-iii,"Dynamic Programming, Game Theory"
913,Cat and Mouse,Hard,https://leetcode.com/problems/cat-and-mouse,"Graph, Dynamic Programming, Minimax"
1056,Confusing Number,Easy,https://leetcode.com/problems/confusing-number,"Math"
947,Most Stones Removed with Same Row or Column,Medium,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column,"Union Find, Graph, Depth-First Search"
1203,Sort Items by Groups Respecting Dependencies,Hard,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies,"Graph, Topological Sort"
1265,Print Immutable Linked List in Reverse,Medium,https://leetcode.com/problems/print-immutable-linked-list-in-reverse,"Linked List, Stack, Recursion"
527,Word Abbreviation,Hard,https://leetcode.com/problems/word-abbreviation,"String, Sorting, Greedy"
1157,Online Majority Element In Subarray,Hard,https://leetcode.com/problems/online-majority-element-in-subarray,"Segment Tree, Binary Indexed Tree, Binary Search"
551,Student Attendance Record I,Easy,https://leetcode.com/problems/student-attendance-record-i,"String, Dynamic Programming"
1444,Number of Ways of Cutting a Pizza,Hard,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza,"Dynamic Programming, Matrix"
853,Car Fleet,Medium,https://leetcode.com/problems/car-fleet,"Sorting, Greedy"
1352,Product of the Last K Numbers,Medium,https://leetcode.com/problems/product-of-the-last-k-numbers,"Array, Design"
950,Reveal Cards In Increasing Order,Medium,https://leetcode.com/problems/reveal-cards-in-increasing-order,"Array, Simulation"
817,Linked List Components,Medium,https://leetcode.com/problems/linked-list-components,"Linked List"
894,All Possible Full Binary Trees,Medium,https://leetcode.com/problems/all-possible-full-binary-trees,"Tree, Dynamic Programming"
418,Sentence Screen Fitting,Medium,https://leetcode.com/problems/sentence-screen-fitting,"String, Dynamic Programming"
1131,Maximum of Absolute Value Expression,Medium,https://leetcode.com/problems/maximum-of-absolute-value-expression,"Math, Array"
840,Magic Squares In Grid,Easy,https://leetcode.com/problems/magic-squares-in-grid,"Array, Math"
1466,Reorder Routes to Make All Paths Lead to the City Zero,Medium,https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero,"Graph, Depth-First Search, Breadth-First Search"
1165,Single-Row Keyboard,Easy,https://leetcode.com/problems/single-row-keyboard,"String"
288,Unique Word Abbreviation,Medium,https://leetcode.com/problems/unique-word-abbreviation,"Hash Table, String"
802,Find Eventual Safe States,Medium,https://leetcode.com/problems/find-eventual-safe-states,"Graph, Depth-First Search, Breadth-First Search, Topological Sort"
276,Paint Fence,Easy,https://leetcode.com/problems/paint-fence,"Dynamic Programming"
925,Long Pressed Name,Easy,https://leetcode.com/problems/long-pressed-name,"Two Pointers, String"
1218,Longest Arithmetic Subsequence of Given Difference,Medium,https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference,"Hash Table, Dynamic Programming"
1504,Count Submatrices With All Ones,Medium,https://leetcode.com/problems/count-submatrices-with-all-ones,"Array, Dynamic Programming"
259,3Sum Smaller,Medium,https://leetcode.com/problems/3sum-smaller,"Array, Two Pointers"
467,Unique Substrings in Wraparound String,Medium,https://leetcode.com/problems/unique-substrings-in-wraparound-string,"Dynamic Programming"
734,Sentence Similarity,Easy,https://leetcode.com/problems/sentence-similarity,"Hash Table, String"
830,Positions of Large Groups,Easy,https://leetcode.com/problems/positions-of-large-groups,"String"
1237,Find Positive Integer Solution for a Given Equation,Easy,https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation,"Math, Two Pointers, Binary Search"
769,Max Chunks To Make Sorted,Medium,https://leetcode.com/problems/max-chunks-to-make-sorted,"Array, Stack"
685,Redundant Connection II,Hard,https://leetcode.com/problems/redundant-connection-ii,"Union Find, Graph"
630,Course Schedule III,Hard,https://leetcode.com/problems/course-schedule-iii,"Greedy, Sorting, Heap (Priority Queue)"
949,Largest Time for Given Digits,Easy,https://leetcode.com/problems/largest-time-for-given-digits,"Math, String"
941,Valid Mountain Array,Easy,https://leetcode.com/problems/valid-mountain-array,"Array"
1313,Decompress Run-Length Encoded List,Easy,https://leetcode.com/problems/decompress-run-length-encoded-list,"Array"
1281,Subtract the Product and Sum of Digits of an Integer,Easy,https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer,"Math"
1342,Number of Steps to Reduce a Number to Zero,Easy,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero,"Math, Bit Manipulation"
975,Odd Even Jump,Hard,https://leetcode.com/problems/odd-even-jump,"Dynamic Programming, Stack"
457,Circular Array Loop,Medium,https://leetcode.com/problems/circular-array-loop,"Array, Two Pointers"
591,Tag Validator,Hard,https://leetcode.com/problems/tag-validator,"String, Stack"
484,Find Permutation,Medium,https://leetcode.com/problems/find-permutation,"Array, Greedy"
660,Remove 9,Hard,https://leetcode.com/problems/remove-9,"Math"
370,Range Addition,Medium,https://leetcode.com/problems/range-addition,"Array"
497,Random Point in Non-overlapping Rectangles,Medium,https://leetcode.com/problems/random-point-in-non-overlapping-rectangles,"Math, Binary Search"
799,Champagne Tower,Medium,https://leetcode.com/problems/champagne-tower,"Dynamic Programming"
544,Output Contest Matches,Medium,https://leetcode.com/problems/output-contest-matches,"Recursion"
800,Similar RGB Color,Easy,https://leetcode.com/problems/similar-rgb-color,"String"
302,Smallest Rectangle Enclosing Black Pixels,Hard,https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels,"Binary Search, Depth-First Search"
926,Flip String to Monotone Increasing,Medium,https://leetcode.com/problems/flip-string-to-monotone-increasing,"Dynamic Programming, String, Greedy"
960,Delete Columns to Make Sorted III,Hard,https://leetcode.com/problems/delete-columns-to-make-sorted-iii,"Dynamic Programming, Greedy"
1036,Escape a Large Maze,Hard,https://leetcode.com/problems/escape-a-large-maze,"Graph, Breadth-First Search"
499,The Maze III,Hard,https://leetcode.com/problems/the-maze-iii,"Graph, Breadth-First Search, Priority Queue"
531,Lonely Pixel I,Medium,https://leetcode.com/problems/lonely-pixel-i,"Array, Depth-First Search, Breadth-First Search"
464,Can I Win,Medium,https://leetcode.com/problems/can-i-win,"Dynamic Programming, Memoization"
940,Distinct Subsequences II,Hard,https://leetcode.com/problems/distinct-subsequences-ii,"Dynamic Programming"
318,Maximum Product of Word Lengths,Medium,https://leetcode.com/problems/maximum-product-of-word-lengths,"Bit Manipulation, String"
932,Beautiful Array,Medium,https://leetcode.com/problems/beautiful-array,"Math, Divide and Conquer"
668,Kth Smallest Number in Multiplication Table,Hard,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table,"Binary Search"
156,Binary Tree Upside Down,Medium,https://leetcode.com/problems/binary-tree-upside-down,"Tree, Recursion"
425,Word Squares,Hard,https://leetcode.com/problems/word-squares,"Backtracking, Trie"
806,Number of Lines To Write String,Easy,https://leetcode.com/problems/number-of-lines-to-write-string,"Array"
834,Sum of Distances in Tree,Hard,https://leetcode.com/problems/sum-of-distances-in-tree,"Tree, Dynamic Programming"
768,Max Chunks To Make Sorted II,Hard,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,"Array, Stack, Greedy"
254,Factor Combinations,Medium,https://leetcode.com/problems/factor-combinations,"Backtracking"
748,Shortest Completing Word,Easy,https://leetcode.com/problems/shortest-completing-word,"Hash Table, String"
747,Largest Number At Least Twice of Others,Easy,https://leetcode.com/problems/largest-number-at-least-twice-of-others,"Array"
917,Reverse Only Letters,Easy,https://leetcode.com/problems/reverse-only-letters,"Two Pointers, String"
717,1-bit and 2-bit Characters,Easy,https://leetcode.com/problems/1-bit-and-2-bit-characters,"Array"
294,Flip Game II,Medium,https://leetcode.com/problems/flip-game-ii,"Dynamic Programming, Backtracking"
293,Flip Game,Easy,https://leetcode.com/problems/flip-game,"String"
411,Minimum Unique Word Abbreviation,Hard,https://leetcode.com/problems/minimum-unique-word-abbreviation,"Bit Manipulation, Backtracking"
469,Convex Polygon,Medium,https://leetcode.com/problems/convex-polygon,"Geometry, Math"
327,Count of Range Sum,Hard,https://leetcode.com/problems/count-of-range-sum,"Divide and Conquer, Binary Search Tree, Binary Indexed Tree"
760,Find Anagram Mappings,Easy,https://leetcode.com/problems/find-anagram-mappings,"Hash Table"
1547,Minimum Cost to Cut a Stick,Hard,https://leetcode.com/problems/minimum-cost-to-cut-a-stick,"Dynamic Programming, Greedy"
1121,Divide Array Into Increasing Sequences,Hard,https://leetcode.com/problems/divide-array-into-increasing-sequences,"Greedy, Counting"
587,Erect the Fence,Hard,https://leetcode.com/problems/erect-the-fence,"Geometry, Math"
790,Domino and Tromino Tiling,Medium,https://leetcode.com/problems/domino-and-tromino-tiling,"Dynamic Programming"
859,Buddy Strings,Easy,https://leetcode.com/problems/buddy-strings,"String, Greedy"
483,Smallest Good Base,Hard,https://leetcode.com/problems/smallest-good-base,"Binary Search, Math"
758,Bold Words in String,Easy,https://leetcode.com/problems/bold-words-in-string,"String, Greedy"
313,Super Ugly Number,Medium,https://leetcode.com/problems/super-ugly-number,"Heap, Math"
952,Largest Component Size by Common Factor,Hard,https://leetcode.com/problems/largest-component-size-by-common-factor,"Union Find, Graph"
1138,Alphabet Board Path,Medium,https://leetcode.com/problems/alphabet-board-path,"Hash Table, String"
1286,Iterator for Combination,Medium,https://leetcode.com/problems/iterator-for-combination,"Backtracking, Design"
331,Verify Preorder Serialization of a Binary Tree,Medium,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree,"Stack, Tree"
330,Patching Array,Hard,https://leetcode.com/problems/patching-array,"Greedy, Array"
1483,Kth Ancestor of a Tree Node,Hard,https://leetcode.com/problems/kth-ancestor-of-a-tree-node,"Tree, Binary Lifting"
948,Bag of Tokens,Medium,https://leetcode.com/problems/bag-of-tokens,"Greedy, Two Pointers"
812,Largest Triangle Area,Easy,https://leetcode.com/problems/largest-triangle-area,"Math, Geometry"
487,Max Consecutive Ones II,Medium,https://leetcode.com/problems/max-consecutive-ones-ii,"Dynamic Programming"
1447,Simplified Fractions,Medium,https://leetcode.com/problems/simplified-fractions,"Math"
583,Delete Operation for Two Strings,Medium,https://leetcode.com/problems/delete-operation-for-two-strings,"Dynamic Programming"
474,Ones and Zeroes,Medium,https://leetcode.com/problems/ones-and-zeroes,"Dynamic Programming"
1300,Sum of Mutated Array Closest to Target,Medium,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target,"Binary Search"
357,Count Numbers with Unique Digits,Medium,https://leetcode.com/problems/count-numbers-with-unique-digits,"Dynamic Programming, Math"
643,Maximum Average Subarray I,Easy,https://leetcode.com/problems/maximum-average-subarray-i,"Array, Sliding Window"
1079,Letter Tile Possibilities,Medium,https://leetcode.com/problems/letter-tile-possibilities,"Backtracking"
1089,Duplicate Zeros,Easy,https://leetcode.com/problems/duplicate-zeros,"Array, Two Pointers"
1530,Number of Good Leaf Nodes Pairs,Medium,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs,"Tree, Depth-First Search, Binary Tree"
644,Maximum Average Subarray II,Hard,https://leetcode.com/problems/maximum-average-subarray-ii,"Binary Search, Array"
481,Magical String,Medium,https://leetcode.com/problems/magical-string,"Two Pointers, String"
506,Relative Ranks,Easy,https://leetcode.com/problems/relative-ranks,"Array, Sorting"
514,Freedom Trail,Hard,https://leetcode.com/problems/freedom-trail,"Dynamic Programming, Breadth-First Search, Depth-First Search"
520,Detect Capital,Easy,https://leetcode.com/problems/detect-capital,"String"
521,Longest Uncommon Subsequence I,Easy,https://leetcode.com/problems/longest-uncommon-subsequence-i,"String"
522,Longest Uncommon Subsequence II,Medium,https://leetcode.com/problems/longest-uncommon-subsequence-ii,"String, Sorting"
526,Beautiful Arrangement,Medium,https://leetcode.com/problems/beautiful-arrangement,"Backtracking, Dynamic Programming"
533,Lonely Pixel II,Medium,https://leetcode.com/problems/lonely-pixel-ii,"Array, Hash Table"
569,Median Employee Salary,Hard,https://leetcode.com/problems/median-employee-salary,"SQL"
638,Shopping Offers,Medium,https://leetcode.com/problems/shopping-offers,"Dynamic Programming, Backtracking"
651,4 Keys Keyboard,Medium,https://leetcode.com/problems/4-keys-keyboard,"Dynamic Programming, Greedy"
656,Coin Path,Hard,https://leetcode.com/problems/coin-path,"Dynamic Programming, Heap"
667,Beautiful Arrangement II,Medium,https://leetcode.com/problems/beautiful-arrangement-ii,"Array, Math, Greedy"
782,Transform to Chessboard,Hard,https://leetcode.com/problems/transform-to-chessboard,"Array, Math"
789,Escape The Ghosts,Medium,https://leetcode.com/problems/escape-the-ghosts,"Math, Greedy"
808,Soup Servings,Medium,https://leetcode.com/problems/soup-servings,"Dynamic Programming, Math"
816,Ambiguous Coordinates,Medium,https://leetcode.com/problems/ambiguous-coordinates,"String, Backtracking"
838,Push Dominoes,Medium,https://leetcode.com/problems/push-dominoes,"Two Pointers, Dynamic Programming"
879,Profitable Schemes,Hard,https://leetcode.com/problems/profitable-schemes,"Dynamic Programming"
519,Random Flip Matrix,Medium,https://leetcode.com/problems/random-flip-matrix,"Hash Table, Math"
906,Super Palindromes,Hard,https://leetcode.com/problems/super-palindromes,"String, Two Pointers"
944,Delete Columns to Make Sorted,Easy,https://leetcode.com/problems/delete-columns-to-make-sorted,"Array, Greedy"
954,Array of Doubled Pairs,Medium,https://leetcode.com/problems/array-of-doubled-pairs,"Array, Sorting"
955,Delete Columns to Make Sorted II,Medium,https://leetcode.com/problems/delete-columns-to-make-sorted-ii,"Greedy, Array"
988,Smallest String Starting From Leaf,Medium,https://leetcode.com/problems/smallest-string-starting-from-leaf,"Tree, Depth-First Search"
1012,Numbers With Repeated Digits,Hard,https://leetcode.com/problems/numbers-with-repeated-digits,"Dynamic Programming, Math"
1015,Smallest Integer Divisible by K,Medium,https://leetcode.com/problems/smallest-integer-divisible-by-k,"Math"
1016,Binary String With Substrings Representing 1 To N,Medium,https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n,"String"
1020,Number of Enclaves,Medium,https://leetcode.com/problems/number-of-enclaves,"Graph, Depth-First Search, Breadth-First Search"
1037,Valid Boomerang,Easy,https://leetcode.com/problems/valid-boomerang,"Geometry"
1182,Shortest Distance to Target Color,Medium,https://leetcode.com/problems/shortest-distance-to-target-color,"Array, Binary Search"
